CRN,latitude,longitude,year,month,hour,day,weather,road_cond,light_cond,severity
2024101952,40.931924,-78.280434,2024,11,20.0,2,4.0,1,,0
2024101953,40.483838,-76.93184,2024,11,,2,3.0,1,,0
2024101955,41.812247,-75.956851,2024,11,,3,3.0,2,,0
2024101958,40.994229,-79.832976,2024,11,,2,3.0,1,,0
2024102027,40.531261,-75.768707,2024,11,,7,3.0,1,,0
2024102055,41.049446,-76.428151,2024,11,17.0,5,3.0,1,,3
2024102061,40.300781,-76.666442,2024,11,,3,3.0,1,,0
2024102076,40.82041,-77.892961,2024,11,13.0,4,3.0,1,,0
2024102092,40.62362,-75.536135,2024,11,,3,3.0,1,,0
2024102146,40.730205,-75.30447,2024,11,,5,3.0,1,,0
2024102150,40.735709,-75.961788,2024,11,11.0,3,3.0,1,,0
2024102169,40.000619,-76.634588,2024,11,15.0,2,3.0,1,,0
2024102186,40.296818,-78.846313,2024,11,,4,3.0,1,,0
2024102192,40.51071,-79.654128,2024,11,,4,3.0,1,,0
2024102217,39.904209,-76.704128,2024,10,,7,3.0,1,,0
2024102218,40.352699,-79.685178,2024,10,,1,3.0,1,,0
2024102220,39.789579,-75.994148,2024,10,6.0,4,3.0,1,,8
2024102224,41.143515,-76.801579,2024,10,,5,3.0,1,,0
2024102229,39.98399,-76.085366,2024,10,,1,3.0,1,,0
2024102230,39.816183,-76.036753,2024,10,,1,3.0,1,,0
2024102231,40.387996,-79.68387,2024,10,,2,3.0,1,,8
2024102233,39.892725,-79.814047,2024,10,,3,3.0,1,,0
2024102237,40.373649,-79.559778,2024,10,,3,3.0,1,,0
2024102238,40.428422,-79.740998,2024,10,21.0,3,3.0,1,,0
2024102243,40.317489,-79.678307,2024,11,6.0,6,3.0,1,,0
2024102247,41.685824,-76.271903,2024,11,,6,3.0,1,,3
2024102248,40.308827,-79.594642,2024,11,21.0,6,3.0,1,,0
2024102254,40.154611,-79.471053,2024,11,,1,3.0,1,,0
2024102257,41.173727,-79.264214,2024,11,,1,3.0,1,,0
2024102258,41.174063,-79.266425,2024,11,,1,3.0,1,,0
2024102260,40.931056,-76.845049,2024,11,,1,7.0,9,,0
2024102264,40.090602,-79.905207,2024,11,,3,3.0,1,,0
2024102267,39.725685,-77.361899,2024,11,,4,3.0,1,,0
2024102271,41.91911,-79.758945,2024,11,,5,3.0,1,,0
2024102277,41.555579,-77.12094,2024,11,1.0,7,3.0,1,,4
2024102279,41.171924,-77.332089,2024,11,,7,3.0,1,,0
2024102280,41.507159,-76.589699,2024,11,4.0,7,3.0,1,,0
2024102282,41.072757,-75.457675,2024,11,,7,3.0,1,,0
2024102283,39.831156,-76.685479,2024,11,,1,3.0,1,,0
2024102284,40.969622,-78.509367,2024,11,,1,3.0,1,,0
2024102285,40.677328,-75.800593,2024,11,12.0,1,3.0,1,,8
2024102286,41.572689,-79.690724,2024,11,14.0,1,7.0,9,,0
2024102291,41.043073,-76.30101,2024,11,,2,3.0,1,,0
2024102292,41.196269,-79.82971,2024,11,,2,3.0,1,,0
2024102293,40.899128,-80.122841,2024,11,,2,3.0,1,,0
2024102295,41.697606,-80.115305,2024,11,1.0,3,7.0,9,,0
2024102297,40.491363,-78.746774,2024,11,,3,3.0,1,,0
2024102298,41.019636,-79.440879,2024,11,,3,3.0,1,,0
2024102303,41.226026,-80.264477,2024,11,,3,3.0,1,,0
2024102304,40.698642,-79.699224,2024,11,,3,3.0,1,,0
2024102305,40.928633,-80.132012,2024,11,18.0,3,3.0,1,,3
2024102306,40.163608,-74.900494,2024,11,,3,3.0,1,,0
2024102307,39.987143,-79.765645,2024,11,21.0,3,3.0,1,,0
2024102309,40.847306,-79.716395,2024,11,2.0,4,3.0,1,,3
2024102311,40.305399,-76.960574,2024,11,7.0,4,3.0,1,,0
2024102348,40.317306,-75.673141,2024,11,7.0,3,3.0,1,,0
2024102362,39.950922,-75.822709,2024,11,,3,3.0,1,,0
2024102392,41.341034,-74.765236,2024,11,,6,3.0,1,,0
2024102396,40.245707,-76.037565,2024,11,,4,3.0,1,,0
2024102397,40.215524,-78.948177,2024,11,6.0,3,3.0,1,,0
2024102398,40.214083,-78.953771,2024,11,22.0,3,3.0,1,,0
2024102411,39.956231,-76.896085,2024,11,,6,3.0,1,,0
2024102412,39.749956,-77.272163,2024,11,,5,3.0,1,,0
2024102417,40.005361,-75.827583,2024,11,,4,3.0,1,,0
2024102432,40.037005,-78.512124,2024,10,,6,3.0,1,,0
2024102441,40.826843,-75.678461,2024,11,,7,3.0,1,,0
2024102443,40.005074,-75.769336,2024,11,,7,3.0,1,,0
2024102444,40.212149,-80.334627,2024,11,,7,3.0,1,,0
2024102445,40.727587,-76.321757,2024,11,,1,7.0,9,,0
2024102447,40.642132,-76.109313,2024,11,0.0,1,7.0,9,,0
2024102451,41.629529,-80.189611,2024,11,,2,4.0,1,,0
2024102453,40.325068,-77.175586,2024,11,,2,3.0,1,,0
2024102454,41.349853,-75.726629,2024,11,4.0,3,3.0,1,,0
2024102463,41.481096,-80.191263,2024,11,6.0,4,3.0,1,,0
2024102488,40.373022,-78.770211,2024,10,,5,3.0,1,,0
2024102489,40.333911,-76.494139,2024,11,,4,3.0,1,,0
2024102502,40.421885,-78.389159,2024,11,,4,3.0,1,,0
2024102522,40.589909,-79.600133,2024,11,,5,3.0,1,,0
2024102545,40.062664,-75.56517,2024,10,,3,99.0,1,,0
2024102560,41.160015,-78.666861,2024,11,,7,3.0,1,,0
2024102563,41.149248,-78.791607,2024,11,,4,3.0,1,,0
2024102570,40.693278,-79.714637,2024,11,,4,3.0,1,,0
2024102585,40.591018,-79.873111,2024,11,17.0,5,7.0,9,,0
2024102611,40.683093,-75.279439,2024,10,2.0,7,3.0,1,,4
2024102613,40.181171,-75.661641,2024,10,,1,3.0,1,,0
2024102622,39.849974,-75.752746,2024,10,,2,3.0,1,,0
2024102624,40.769141,-79.431883,2024,10,,2,3.0,1,,0
2024102625,40.806342,-80.44935,2024,10,,2,3.0,1,,0
2024102636,42.117664,-79.964654,2024,11,,2,3.0,1,,0
2024102639,40.756514,-80.36573,2024,11,,4,3.0,1,,0
2024102640,40.404831,-75.4721,2024,11,,4,3.0,1,,0
2024102641,40.273268,-79.958244,2024,11,6.0,5,3.0,1,,0
2024102644,40.988884,-78.026391,2024,11,22.0,5,3.0,1,,0
2024102645,40.201155,-75.533499,2024,11,6.0,6,3.0,1,,0
2024102649,40.956032,-77.775242,2024,11,23.0,7,3.0,1,,0
2024102650,39.810361,-75.956587,2024,11,,1,7.0,1,,0
2024102651,40.416962,-80.46245,2024,11,6.0,2,3.0,1,,0
2024102659,41.124094,-75.962446,2024,11,21.0,4,3.0,1,,0
2024102660,40.569175,-78.322838,2024,11,,4,3.0,1,,0
2024102691,40.259108,-76.777548,2024,10,3.0,2,3.0,1,,0
2024102709,41.084466,-75.584155,2024,10,18.0,7,3.0,1,,0
2024102714,40.712353,-75.835796,2024,11,,5,3.0,1,,0
2024102725,41.150916,-75.895054,2024,11,,5,3.0,9,,0
2024102730,40.093305,-75.752731,2024,11,18.0,5,3.0,1,,0
2024102736,40.170128,-75.428397,2024,11,,5,3.0,1,,0
2024102760,41.569125,-79.9816,2024,11,,2,3.0,1,,0
2024102768,41.015234,-76.483706,2024,11,,7,3.0,1,,3
2024102770,40.152771,-79.931396,2024,11,5.0,1,3.0,1,,0
2024102780,41.627308,-80.051626,2024,11,18.0,3,3.0,1,,0
2024102781,40.225086,-76.791745,2024,11,18.0,3,3.0,1,,0
2024102782,41.854744,-76.717984,2024,11,,3,3.0,1,,0
2024102784,41.411067,-78.711869,2024,11,,4,3.0,1,,0
2024102785,41.087533,-80.016789,2024,11,7.0,4,3.0,1,,0
2024102788,41.321565,-75.734349,2024,11,,4,3.0,1,,0
2024102789,40.275284,-80.158681,2024,11,,4,3.0,1,,0
2024102836,41.009599,-75.205526,2024,11,,2,3.0,1,,0
2024102862,41.360385,-75.963962,2024,11,,4,3.0,1,,0
2024102884,40.951051,-75.962166,2024,10,,3,3.0,1,,0
2024102945,39.854732,-75.497267,2024,11,,1,3.0,1,,0
2024102946,39.855441,-75.46935,2024,10,,4,3.0,1,,0
2024102947,39.854594,-75.466744,2024,11,,3,3.0,1,,3
2024103005,40.943782,-76.456866,2024,11,,6,3.0,1,,0
2024103014,40.928578,-80.131668,2024,10,,5,3.0,1,,3
2024103017,40.483074,-80.121693,2024,10,18.0,6,3.0,1,,0
2024103026,40.560681,-77.273293,2024,10,,4,3.0,1,,0
2024103030,41.944158,-80.518562,2024,10,21.0,2,3.0,1,,3
2024103036,40.153994,-79.443337,2024,11,11.0,6,3.0,1,,0
2024103046,40.275686,-79.599886,2024,11,,3,3.0,1,,0
2024103048,40.342687,-79.572212,2024,11,,4,3.0,1,,0
2024103049,40.448913,-78.454319,2024,11,,4,3.0,1,,0
2024103062,40.397668,-80.501772,2024,11,,4,3.0,1,,0
2024103065,41.046147,-77.451971,2024,11,,4,3.0,1,,0
2024103066,40.935383,-75.657202,2024,11,,5,3.0,1,,0
2024103067,41.249812,-76.517289,2024,11,,5,3.0,1,,0
2024103068,41.505272,-76.620295,2024,11,7.0,5,3.0,1,,3
2024103070,41.081287,-76.875358,2024,11,16.0,5,3.0,1,,0
2024103072,40.829091,-77.663541,2024,11,22.0,5,7.0,9,,0
2024103111,40.794981,-80.172065,2024,11,,2,3.0,1,,0
2024103142,40.15293,-76.568084,2024,10,,2,3.0,1,,0
2024103150,40.129453,-76.59655,2024,11,,2,3.0,1,,3
2024103151,40.152588,-76.56807,2024,11,,6,7.0,9,,0
2024103154,39.783467,-77.230008,2024,11,,6,3.0,1,,0
2024103173,40.299473,-76.424438,2024,11,,7,3.0,1,,0
2024103187,40.218879,-75.911875,2024,11,,7,3.0,1,,0
2024103196,39.881851,-79.875412,2024,11,5.0,5,3.0,1,,3
2024103203,40.507189,-79.681823,2024,11,,7,3.0,1,,4
2024103217,40.470172,-76.577908,2024,11,,3,3.0,1,,0
2024103281,41.344428,-76.013636,2024,11,,6,3.0,1,,0
2024103306,40.210812,-76.54711,2024,11,,7,3.0,1,,4
2024103324,40.355663,-79.912333,2024,11,,3,3.0,1,,0
2024103338,41.299883,-76.687498,2024,11,,1,3.0,1,,0
2024103342,40.341298,-75.622064,2024,11,,7,3.0,1,,0
2024103351,40.157212,-75.201273,2024,10,,5,3.0,1,,0
2024103354,40.152489,-75.462722,2024,10,,6,3.0,1,,0
2024103356,40.205683,-78.713359,2024,10,,1,3.0,1,,0
2024103358,40.511946,-78.078174,2024,10,,1,3.0,1,,0
2024103360,41.992414,-80.17006,2024,10,,2,3.0,1,,0
2024103364,40.997703,-75.15711,2024,11,,2,3.0,1,,3
2024103366,40.019121,-79.039927,2024,11,,5,3.0,1,,0
2024103367,40.456038,-78.062733,2024,11,,7,3.0,1,,3
2024103371,40.130111,-79.087116,2024,11,,4,3.0,1,,0
2024103372,40.635066,-79.250601,2024,11,,4,3.0,1,,0
2024103373,40.657505,-76.014179,2024,11,,5,3.0,1,,0
2024103401,40.530696,-79.627584,2024,11,,1,7.0,9,,0
2024103414,41.201364,-75.911474,2024,11,,7,3.0,1,,0
2024103432,40.033877,-76.533159,2024,11,,4,3.0,1,,0
2024103444,40.14549,-74.813884,2024,11,2.0,1,3.0,1,,0
2024103459,40.281431,-76.433844,2024,11,,6,3.0,1,,1
2024103489,40.29043,-75.270345,2024,10,,3,3.0,1,,0
2024103496,40.566798,-77.366165,2024,11,,1,3.0,1,,0
2024103498,40.157891,-75.472865,2024,11,,2,3.0,1,,3
2024103499,40.14068,-75.202022,2024,11,,2,3.0,1,,0
2024103501,40.121789,-75.204918,2024,11,,4,3.0,1,,3
2024103523,40.831101,-77.960575,2024,11,18.0,3,3.0,1,,0
2024103527,41.514776,-77.127301,2024,11,,5,7.0,9,,0
2024103529,40.378711,-78.726918,2024,11,,6,3.0,1,,0
2024103534,39.801924,-77.851674,2024,11,,6,4.0,9,,0
2024103542,40.40432,-76.58652,2024,11,,6,3.0,1,,0
2024103543,40.047381,-80.182905,2024,11,,7,7.0,9,,0
2024103544,40.493014,-77.081667,2024,11,,7,3.0,1,,0
2024103578,40.748248,-75.246442,2024,11,,6,3.0,1,,0
2024103579,40.312238,-75.303983,2024,11,,2,3.0,1,,3
2024103628,40.259298,-75.234874,2024,10,,7,3.0,1,,0
2024103629,40.213672,-75.22677,2024,11,,6,3.0,1,,0
2024103666,40.855517,-76.927386,2024,11,,2,3.0,1,,3
2024103679,40.137941,-79.011997,2024,11,,7,5.0,9,,3
2024103681,40.333694,-80.173639,2024,11,3.0,7,3.0,1,,0
2024103683,40.420893,-77.011921,2024,11,,7,3.0,1,,0
2024103684,40.205549,-75.353084,2024,11,,7,3.0,1,,0
2024103685,40.577884,-75.893642,2024,11,,7,3.0,1,,0
2024103686,41.702982,-78.70053,2024,11,,7,3.0,1,,0
2024103687,42.001798,-80.162886,2024,11,,7,3.0,1,,0
2024103690,40.857223,-77.786438,2024,11,,7,3.0,1,,0
2024103696,39.933842,-75.396878,2024,11,,6,3.0,1,,0
2024103724,40.663309,-75.268331,2024,11,,7,3.0,1,,0
2024103725,40.014028,-75.583022,2024,11,,4,3.0,1,,0
2024103741,40.655806,-79.960972,2024,11,,1,3.0,1,,0
2024103747,40.082014,-76.266514,2024,11,,4,3.0,1,,0
2024103748,40.110202,-76.249232,2024,11,,1,3.0,1,,0
2024103750,40.053758,-76.372598,2024,11,,7,3.0,1,,0
2024103754,41.25869,-76.992464,2024,10,,5,3.0,1,,8
2024103763,40.599811,-77.592578,2024,11,18.0,4,3.0,1,,0
2024103766,40.246053,-77.029198,2024,11,,2,3.0,1,,0
2024103773,40.757921,-75.36063,2024,11,,3,3.0,1,,0
2024103800,40.194865,-77.104212,2024,10,,7,3.0,1,,0
2024103810,40.402592,-80.299836,2024,11,,2,3.0,1,,4
2024103814,40.161809,-77.415382,2024,11,,5,3.0,1,,0
2024103818,41.281038,-80.160042,2024,11,,7,3.0,1,,0
2024103828,41.15004,-80.156145,2024,11,,4,3.0,1,,0
2024103829,40.255841,-77.06794,2024,11,,4,3.0,1,,0
2024103831,41.327498,-80.159352,2024,11,,5,3.0,1,,0
2024103837,39.749325,-79.807121,2024,11,,5,3.0,1,,0
2024103838,41.083062,-75.628033,2024,11,,6,3.0,1,,0
2024103840,41.254325,-74.918656,2024,11,,6,3.0,1,,0
2024103842,40.766984,-79.785524,2024,11,,6,3.0,9,,0
2024103844,40.211349,-76.758758,2024,11,,7,3.0,1,,0
2024103846,40.546425,-77.316436,2024,11,,7,3.0,1,,0
2024103848,40.08746,-77.641571,2024,11,,7,3.0,1,,0
2024103849,39.97664,-78.928568,2024,11,,7,3.0,1,,0
2024103872,40.933626,-75.839903,2024,11,,5,3.0,1,,0
2024103909,39.957623,-76.785548,2024,11,,4,3.0,1,,0
2024103917,40.287351,-77.003312,2024,11,,7,3.0,1,,0
2024103928,40.023141,-76.570077,2024,11,,1,3.0,1,,0
2024103947,40.813037,-75.739104,2024,11,6.0,2,3.0,1,,0
2024103956,40.580003,-77.626525,2024,11,,1,3.0,1,,0
2024103973,40.106187,-76.678926,2024,11,6.0,2,3.0,1,,3
2024103983,40.241972,-77.184833,2024,11,,2,3.0,1,,4
2024104000,40.531164,-75.762167,2024,10,,4,3.0,1,,0
2024104006,40.463669,-76.144641,2024,10,,6,3.0,1,,0
2024104012,41.142856,-75.963834,2024,10,,7,3.0,1,,0
2024104015,40.982376,-76.054985,2024,10,,3,3.0,1,,4
2024104016,40.259033,-79.612988,2024,10,,3,3.0,1,,3
2024104021,40.148646,-77.501998,2024,11,,6,7.0,9,,0
2024104029,40.418029,-75.823701,2024,11,,2,3.0,1,,0
2024104032,42.037608,-80.110508,2024,11,,3,3.0,1,,0
2024104037,41.762575,-80.194975,2024,11,,4,5.0,9,,0
2024104040,41.733217,-80.161624,2024,11,,6,3.0,1,,0
2024104043,40.279346,-79.668898,2024,11,,6,3.0,1,,0
2024104050,40.350944,-76.725945,2024,11,,1,3.0,1,,0
2024104053,39.982873,-79.981438,2024,11,,2,3.0,9,,0
2024104062,40.56647,-76.00876,2024,11,,3,3.0,1,,0
2024104067,41.154207,-75.659596,2024,11,,4,3.0,1,,0
2024104068,39.970109,-79.808703,2024,11,,5,3.0,1,,0
2024104073,40.60461,-75.675049,2024,11,,5,3.0,1,,0
2024104079,40.626321,-75.619056,2024,11,,6,3.0,1,,0
2024104084,41.456487,-75.372187,2024,11,,6,3.0,1,,0
2024104085,40.820452,-79.579093,2024,11,,6,3.0,1,,0
2024104099,41.174194,-75.680268,2024,11,,7,3.0,1,,3
2024104101,39.767313,-77.721258,2024,11,,1,3.0,1,,0
2024104102,40.963536,-76.331913,2024,11,,1,3.0,1,,0
2024104105,41.759487,-75.685727,2024,11,,1,3.0,1,,0
2024104106,40.828952,-80.482108,2024,11,,1,3.0,1,,0
2024104107,40.304433,-76.958545,2024,11,,1,3.0,1,,0
2024104109,40.604358,-76.496155,2024,11,,2,3.0,1,,0
2024104111,40.057188,-79.783651,2024,11,,2,3.0,1,,0
2024104112,39.996489,-79.918845,2024,11,6.0,2,3.0,1,,0
2024104121,40.977744,-76.500683,2024,11,,2,3.0,1,,0
2024104129,39.936512,-75.388283,2024,11,,2,3.0,1,,0
2024104138,40.260074,-78.877713,2024,11,,2,3.0,1,,0
2024104195,40.555585,-75.414633,2024,11,,3,3.0,1,,0
2024104197,40.591821,-75.438848,2024,10,,7,3.0,1,,0
2024104219,40.157758,-75.112129,2024,11,,7,3.0,1,,3
2024104236,40.034136,-76.695791,2024,11,7.0,5,4.0,1,,0
2024104239,40.352833,-75.525778,2024,11,,7,3.0,1,,0
2024104243,40.972239,-80.314697,2024,11,,3,3.0,1,,0
2024104263,41.629271,-75.753181,2024,10,,3,3.0,1,,0
2024104270,40.906747,-76.581527,2024,11,23.0,2,3.0,1,,0
2024104282,40.334016,-76.735103,2024,11,,3,3.0,1,,0
2024104284,41.074458,-80.206679,2024,11,,4,3.0,1,,0
2024104286,39.979507,-79.03748,2024,11,,4,3.0,1,,0
2024104287,40.832393,-76.50577,2024,11,,5,3.0,1,,0
2024104289,41.257653,-78.316619,2024,11,,5,3.0,1,,0
2024104298,41.114677,-80.426797,2024,11,,6,7.0,9,,0
2024104306,41.028964,-76.079069,2024,11,,7,3.0,1,,0
2024104307,41.014363,-78.324502,2024,11,,7,4.0,1,,0
2024104308,40.198726,-76.952787,2024,11,,1,3.0,1,,0
2024104309,40.407628,-76.525467,2024,11,,1,3.0,1,,0
2024104312,41.666819,-75.254938,2024,11,,2,3.0,1,,0
2024104313,40.85229,-76.662098,2024,11,,2,3.0,1,,0
2024104317,41.727484,-80.20498,2024,11,,2,3.0,1,,0
2024104321,41.103912,-75.37308,2024,11,,2,3.0,1,,0
2024104322,41.107323,-75.339045,2024,11,,6,3.0,1,,0
2024104341,40.2529,-80.241647,2024,11,,2,3.0,1,,0
2024104396,40.351417,-75.662475,2024,11,,2,3.0,1,,0
2024104400,39.873234,-75.692968,2024,10,,5,3.0,1,,0
2024104445,39.869631,-76.783402,2024,11,,3,3.0,1,,0
2024104467,42.140029,-79.825734,2024,10,,6,3.0,1,,0
2024104469,39.959031,-76.266789,2024,10,,3,3.0,1,,0
2024104478,41.580604,-78.700292,2024,10,,7,3.0,1,,0
2024104484,40.497338,-75.597431,2024,10,,3,3.0,1,,3
2024104497,40.873701,-75.125179,2024,11,,6,3.0,1,,4
2024104501,40.761405,-75.273288,2024,11,,2,3.0,1,,3
2024104502,41.741096,-80.092176,2024,11,,2,3.0,1,,8
2024104505,39.849463,-75.754278,2024,11,,3,3.0,1,,0
2024104509,39.892342,-75.660173,2024,11,,4,3.0,1,,0
2024104511,39.797621,-75.974404,2024,11,,5,3.0,1,,0
2024104512,40.549314,-75.757568,2024,11,,5,3.0,1,,0
2024104513,41.646981,-80.203838,2024,11,,5,3.0,1,,0
2024104516,40.65225,-78.201527,2024,11,,6,3.0,1,,0
2024104521,40.354023,-80.209033,2024,11,,7,3.0,1,,0
2024104523,40.989858,-77.824139,2024,11,22.0,7,3.0,1,,0
2024104533,40.966056,-80.399694,2024,11,6.0,4,3.0,1,,0
2024104541,40.06212,-79.563222,2024,11,15.0,5,3.0,9,,0
2024104546,39.873513,-75.583915,2024,11,,5,3.0,1,,0
2024104548,40.227729,-76.734727,2024,11,,6,7.0,9,,0
2024104550,40.136275,-74.892488,2024,11,,6,3.0,1,,0
2024104552,40.706524,-80.371647,2024,11,,6,7.0,9,,0
2024104553,42.019165,-80.126152,2024,11,,6,7.0,9,,0
2024104555,40.963919,-75.443747,2024,11,,6,3.0,1,,0
2024104556,40.444415,-79.753584,2024,11,,6,3.0,1,,0
2024104558,41.985131,-77.279643,2024,11,,7,3.0,1,,0
2024104560,41.502492,-80.030314,2024,11,,7,3.0,1,,0
2024104561,41.183938,-75.762925,2024,11,,7,3.0,1,,0
2024104563,41.640943,-77.104488,2024,11,,7,3.0,1,,0
2024104564,41.076752,-75.584363,2024,11,,1,3.0,1,,3
2024104567,42.007871,-80.232275,2024,11,,1,3.0,1,,0
2024104571,41.646152,-80.203643,2024,11,,1,3.0,1,,0
2024104572,40.199355,-76.911606,2024,11,,1,3.0,1,,0
2024104573,40.282255,-79.412114,2024,11,,1,3.0,1,,0
2024104582,41.112241,-80.006658,2024,11,,3,3.0,1,,2
2024104583,40.503628,-78.067388,2024,11,,3,3.0,1,,0
2024104584,41.531344,-76.378226,2024,11,,3,3.0,1,,0
2024104604,40.466856,-79.589743,2024,11,,3,3.0,1,,8
2024104633,40.2648,-74.940123,2024,11,,2,3.0,1,,0
2024104638,40.392056,-75.266738,2024,11,,1,3.0,1,,0
2024104683,40.214535,-78.953209,2024,11,,2,3.0,1,,0
2024104699,40.41156,-75.905133,2024,11,,3,3.0,1,,0
2024104706,40.805811,-77.825866,2024,11,4.0,4,3.0,9,,0
2024104708,40.819471,-80.177233,2024,11,,4,3.0,1,,0
2024104728,40.178917,-75.30931,2024,11,,2,3.0,1,,0
2024104730,40.181928,-77.261549,2024,11,,3,3.0,1,,0
2024104731,41.712589,-79.538772,2024,11,,5,3.0,1,,3
2024104747,40.128211,-74.954455,2024,11,,3,3.0,1,,0
2024104748,40.792679,-77.006823,2024,11,,3,3.0,1,,0
2024104758,41.075623,-75.717082,2024,11,,5,3.0,1,,0
2024104759,40.152656,-75.028048,2024,11,,5,3.0,1,,0
2024104766,40.178783,-77.250139,2024,11,,6,3.0,1,,0
2024104767,39.84347,-80.114333,2024,11,,6,7.0,9,,0
2024104769,40.396507,-76.605757,2024,11,,6,3.0,1,,0
2024104770,40.146559,-75.290754,2024,11,,7,3.0,1,,0
2024104776,40.562585,-76.43127,2024,11,,1,3.0,1,,0
2024104777,40.116639,-75.260665,2024,11,,1,3.0,1,,0
2024104782,40.017679,-78.581355,2024,11,,2,3.0,1,,0
2024104787,40.232358,-76.436377,2024,11,16.0,2,3.0,1,,0
2024104788,40.829059,-78.789815,2024,11,,2,3.0,1,,3
2024104792,40.603831,-79.078459,2024,11,,3,7.0,9,,0
2024104876,41.910691,-78.650996,2024,11,,4,7.0,9,,0
2024104894,40.990273,-75.237202,2024,11,,4,3.0,1,,0
2024104915,41.039883,-75.312899,2024,10,,7,3.0,1,,0
2024104920,40.433981,-75.787232,2024,10,,7,3.0,1,,0
2024104923,40.208339,-75.538744,2024,11,,6,3.0,1,,0
2024104938,40.669464,-75.221343,2024,11,,7,3.0,1,,0
2024104939,40.359995,-80.244161,2024,11,,7,3.0,1,,0
2024104941,40.684882,-75.288987,2024,11,,1,3.0,1,,0
2024104947,39.976099,-79.828101,2024,11,,2,3.0,1,,0
2024104949,39.722991,-79.820373,2024,11,,2,3.0,1,,0
2024104951,40.282886,-79.417698,2024,11,,3,3.0,1,,0
2024104958,40.233136,-76.048422,2024,11,,4,3.0,1,,0
2024104959,41.345431,-75.708206,2024,11,,4,3.0,1,,0
2024104963,40.764624,-75.275124,2024,11,,6,3.0,1,,0
2024104972,39.942652,-79.766366,2024,11,,1,3.0,1,,0
2024104973,40.802903,-75.669199,2024,11,,1,3.0,1,,0
2024104976,41.328091,-76.912686,2024,11,,1,3.0,1,,0
2024104977,40.024074,-79.933047,2024,11,,2,3.0,1,,0
2024104987,40.708113,-78.194687,2024,11,,3,3.0,1,,0
2024104995,40.915549,-75.647312,2024,11,,3,7.0,9,,4
2024105000,40.181324,-76.985394,2024,11,,4,3.0,1,,0
2024105022,40.319969,-76.604286,2024,11,,4,3.0,1,,0
2024105029,40.038702,-75.670993,2024,11,19.0,4,3.0,1,,0
2024105030,40.587411,-79.662458,2024,11,,5,3.0,1,,0
2024105044,40.755207,-80.161846,2024,11,,2,3.0,1,,0
2024105053,40.444831,-78.438994,2024,11,,7,3.0,1,,0
2024105079,39.984043,-75.861019,2024,11,,7,3.0,1,,0
2024105145,41.185624,-79.664168,2024,11,,7,3.0,1,,4
2024105149,40.32312,-76.814594,2024,11,,7,3.0,1,,4
2024105154,40.226499,-76.392224,2024,11,,3,3.0,1,,0
2024105155,40.36599,-76.698586,2024,11,,4,3.0,1,,0
2024105165,40.209298,-76.705765,2024,11,,7,3.0,1,,0
2024105166,40.141602,-75.452581,2024,11,,1,3.0,1,,0
2024105171,40.784205,-77.095942,2024,11,,2,3.0,1,,0
2024105207,40.660011,-77.596784,2024,11,18.0,7,3.0,1,,0
2024105238,41.053064,-75.532304,2024,11,,3,3.0,1,,0
2024105241,41.053372,-75.53326,2024,11,,3,3.0,1,,3
2024105309,40.54702,-75.296605,2024,11,17.0,5,7.0,9,,0
2024105348,40.088072,-75.309646,2024,11,,5,3.0,1,,0
2024105362,40.923809,-75.207959,2024,11,,4,3.0,1,,3
2024105364,40.822974,-75.297445,2024,11,,6,3.0,1,,0
2024105374,40.668243,-75.227911,2024,11,,1,4.0,1,,3
2024105381,40.381957,-80.271906,2024,11,,2,3.0,1,,0
2024105384,39.995527,-79.865494,2024,11,23.0,2,3.0,1,,0
2024105385,40.066615,-79.904965,2024,11,,3,3.0,1,,0
2024105387,40.817423,-78.09241,2024,11,,3,7.0,9,,4
2024105388,40.429163,-75.872286,2024,11,,3,3.0,1,,0
2024105400,40.491813,-75.822793,2024,11,,1,3.0,1,,0
2024105441,40.337487,-80.010509,2024,11,,5,3.0,1,,0
2024105456,40.052636,-76.377981,2024,11,,4,4.0,1,,0
2024105496,40.811611,-75.889083,2024,10,,4,3.0,1,,0
2024105498,40.179308,-75.87443,2024,11,6.0,2,3.0,1,,0
2024105499,40.088803,-77.047627,2024,11,,5,7.0,9,,3
2024105512,41.076503,-75.673412,2024,11,,1,3.0,1,,0
2024105519,40.139939,-80.315669,2024,11,,3,3.0,1,,0
2024105520,41.179361,-79.692295,2024,11,,4,3.0,1,,0
2024105521,41.193965,-79.430934,2024,11,,4,3.0,1,,0
2024105524,41.232078,-77.138188,2024,11,,6,3.0,1,,0
2024105525,40.243882,-77.090255,2024,11,,7,3.0,1,,0
2024105526,41.281826,-76.908722,2024,11,,7,3.0,1,,0
2024105633,39.834416,-76.973108,2024,11,,5,3.0,1,,0
2024105635,40.124203,-76.785408,2024,11,,5,4.0,1,,4
2024105645,39.996381,-75.597359,2024,11,,7,3.0,1,,8
2024105711,39.993794,-79.913692,2024,10,,4,3.0,1,,0
2024105727,41.795064,-76.479648,2024,11,,7,3.0,1,,0
2024105736,40.032253,-80.176669,2024,11,,3,3.0,1,,0
2024105746,40.369456,-76.963274,2024,11,,2,3.0,1,,3
2024105749,40.095758,-79.907085,2024,11,,3,3.0,1,,3
2024105759,40.846031,-79.826594,2024,11,,5,3.0,1,,4
2024105764,40.824978,-76.840388,2024,11,,5,3.0,1,,0
2024105769,40.386836,-75.73713,2024,11,19.0,6,7.0,9,,0
